timestamp,meter_reading_actual,meter_reading_llm
2016-01-03 21:00:00,13.14,11.74
2016-01-03 22:00:00,13.07,12.26
2016-01-03 23:00:00,13.05,12.74
2016-01-04 00:00:00,13.62,11.74
2016-01-04 01:00:00,13.17,12.26
2016-01-04 02:00:00,13.72,12.74
2016-01-04 03:00:00,13.71,13.15
2016-01-04 04:00:00,13.42,13.47
2016-01-04 05:00:00,13.53,13.67
2016-01-04 06:00:00,13.57,13.74
2016-01-04 07:00:00,13.47,13.67
2016-01-04 08:00:00,13.4,13.47
2016-01-04 09:00:00,14.91,12.74
2016-01-04 10:00:00,15.86,12.26
2016-01-04 11:00:00,16.81,11.74
2016-01-04 12:00:00,16.78,11.22
2016-01-04 13:00:00,16.93,10.74
2016-01-04 14:00:00,16.64,10.33
2016-01-04 15:00:00,17.19,10.01
2016-01-04 16:00:00,16.56,9.74
2016-01-04 17:00:00,16.8,9.81
2016-01-04 18:00:00,16.8,10.01
2016-01-04 19:00:00,16.17,10.74
2016-01-04 20:00:00,14.0,11.22
2016-01-04 21:00:00,12.99,11.74
2016-01-04 22:00:00,13.8,12.26
2016-01-04 23:00:00,13.74,12.74
2016-01-05 00:00:00,13.79,11.74
2016-01-05 01:00:00,14.28,12.26
2016-01-05 02:00:00,13.84,12.74
2016-01-05 03:00:00,13.77,13.15
2016-01-05 04:00:00,13.88,13.47
2016-01-05 05:00:00,13.71,13.67
2016-01-05 06:00:00,13.81,13.74
2016-01-05 07:00:00,13.94,13.67
2016-01-05 08:00:00,13.98,13.47
2016-01-05 09:00:00,13.82,12.74
2016-01-05 10:00:00,16.7,12.26
2016-01-05 11:00:00,16.51,11.74
2016-01-05 12:00:00,16.58,11.22
2016-01-05 13:00:00,16.68,10.74
2016-01-05 14:00:00,19.45,10.33
2016-01-05 15:00:00,19.88,10.01
2016-01-05 16:00:00,19.73,9.74
2016-01-05 17:00:00,19.07,9.81
2016-01-05 18:00:00,19.11,10.01
2016-01-05 19:00:00,18.73,10.74
2016-01-05 20:00:00,20.07,11.22
2016-01-05 21:00:00,19.8,11.74
2016-01-05 22:00:00,17.33,12.26
2016-01-05 23:00:00,15.27,12.74
2016-01-06 00:00:00,15.46,11.74
2016-01-06 01:00:00,15.54,12.26
2016-01-06 02:00:00,14.88,12.74
2016-01-06 03:00:00,15.68,13.15
2016-01-06 04:00:00,15.23,13.47
2016-01-06 05:00:00,15.95,13.67
2016-01-06 06:00:00,15.95,13.74
2016-01-06 07:00:00,15.82,13.67
2016-01-06 08:00:00,16.56,13.47
2016-01-06 09:00:00,15.73,12.74
2016-01-06 10:00:00,17.73,12.26
2016-01-06 11:00:00,19.93,11.74
2016-01-06 12:00:00,18.91,11.22
2016-01-06 13:00:00,18.88,10.74
2016-01-06 14:00:00,26.07,10.33
2016-01-06 15:00:00,23.71,10.01
2016-01-06 16:00:00,17.16,9.74
2016-01-06 17:00:00,16.85,9.81
2016-01-06 18:00:00,18.02,10.01
2016-01-06 19:00:00,17.96,10.74
2016-01-06 20:00:00,18.57,11.22
2016-01-06 21:00:00,15.92,11.74
2016-01-06 22:00:00,14.86,12.26
2016-01-06 23:00:00,15.31,12.74
2016-01-07 00:00:00,15.32,11.74
2016-01-07 01:00:00,15.88,12.26
2016-01-07 02:00:00,15.28,12.74
2016-01-07 03:00:00,15.55,13.15
2016-01-07 04:00:00,15.68,13.47
2016-01-07 05:00:00,15.53,13.67
2016-01-07 06:00:00,15.76,13.74
2016-01-07 07:00:00,15.63,13.67
2016-01-07 08:00:00,15.94,13.47
2016-01-07 09:00:00,16.84,12.74
2016-01-07 10:00:00,17.72,12.26
2016-01-07 11:00:00,19.02,11.74
2016-01-07 12:00:00,18.55,11.22
2016-01-07 13:00:00,18.81,10.74
2016-01-07 14:00:00,18.68,10.33
2016-01-07 15:00:00,20.52,10.01
2016-01-07 16:00:00,29.92,9.74
2016-01-07 17:00:00,19.91,9.81
2016-01-07 18:00:00,16.69,10.01
2016-01-07 19:00:00,20.37,10.74
2016-01-07 20:00:00,22.16,11.22
2016-01-07 21:00:00,21.12,11.74
2016-01-07 22:00:00,21.38,12.26
2016-01-07 23:00:00,20.86,12.74
2016-01-08 00:00:00,20.85,11.74
2016-01-08 01:00:00,21.31,12.26
2016-01-08 02:00:00,20.79,12.74
2016-01-08 03:00:00,21.14,13.15
2016-01-08 04:00:00,20.67,13.47
2016-01-08 05:00:00,21.59,13.67
2016-01-08 06:00:00,20.81,13.74
2016-01-08 07:00:00,21.05,13.67
2016-01-08 08:00:00,21.35,13.47
2016-01-08 09:00:00,20.42,12.74
2016-01-08 10:00:00,20.57,12.26
2016-01-08 11:00:00,18.66,11.74
2016-01-08 12:00:00,19.05,11.22
2016-01-08 13:00:00,19.77,10.74
2016-01-08 14:00:00,19.67,10.33
2016-01-08 15:00:00,18.48,10.01
2016-01-08 16:00:00,18.04,9.74
2016-01-08 17:00:00,18.07,9.81
2016-01-08 18:00:00,18.33,10.01
2016-01-08 19:00:00,16.32,10.74
2016-01-08 20:00:00,18.55,11.22
2016-01-08 21:00:00,19.33,11.74
2016-01-08 22:00:00,19.03,12.26
2016-01-08 23:00:00,18.64,12.74
2016-01-09 00:00:00,19.52,11.74
2016-01-09 01:00:00,19.17,12.26
2016-01-09 02:00:00,19.79,12.74
2016-01-09 03:00:00,20.15,13.15
2016-01-09 04:00:00,20.49,13.47
2016-01-09 05:00:00,20.62,13.67
2016-01-09 06:00:00,21.89,13.74
2016-01-09 07:00:00,22.29,13.67
2016-01-09 08:00:00,21.33,13.47
2016-01-09 09:00:00,21.58,12.74
2016-01-09 10:00:00,19.51,12.26
2016-01-09 11:00:00,18.45,11.74
2016-01-09 12:00:00,15.77,11.22
2016-01-09 13:00:00,15.74,10.74
2016-01-09 14:00:00,15.63,10.33
2016-01-09 15:00:00,15.86,10.01
2016-01-09 16:00:00,15.45,9.74
2016-01-09 17:00:00,15.31,9.81
2016-01-09 18:00:00,15.29,10.01
2016-01-09 19:00:00,16.3,10.74
2016-01-09 20:00:00,16.28,11.22
2016-01-09 21:00:00,16.44,11.74
2016-01-09 22:00:00,17.57,12.26
2016-01-09 23:00:00,16.83,12.74
2016-01-10 00:00:00,17.37,11.74
2016-01-10 01:00:00,18.45,12.26
2016-01-10 02:00:00,18.9,12.74
2016-01-10 03:00:00,18.36,13.15
2016-01-10 04:00:00,19.07,13.47
2016-01-10 05:00:00,19.05,13.67
2016-01-10 06:00:00,18.68,13.74
2016-01-10 07:00:00,18.96,13.67
2016-01-10 08:00:00,18.77,13.47
2016-01-10 09:00:00,17.74,12.74
2016-01-10 10:00:00,17.76,12.26
2016-01-10 11:00:00,18.49,11.74
2016-01-10 12:00:00,17.62,11.22
2016-01-10 13:00:00,16.94,10.74
2016-01-10 14:00:00,17.16,10.33
2016-01-10 15:00:00,15.85,10.01
2016-01-10 16:00:00,16.66,9.74
2016-01-10 17:00:00,17.22,9.81
2016-01-10 18:00:00,16.48,10.01
2016-01-10 19:00:00,17.13,10.74
2016-01-10 20:00:00,16.46,11.22
2016-01-10 21:00:00,17.11,11.74
2016-01-10 22:00:00,17.84,12.26
2016-01-10 23:00:00,17.82,12.74
2016-01-11 00:00:00,18.0,11.74
2016-01-11 01:00:00,18.32,12.26
2016-01-11 02:00:00,18.46,12.74
2016-01-11 03:00:00,18.05,13.15
2016-01-11 04:00:00,18.06,13.47
2016-01-11 05:00:00,18.94,13.67
2016-01-11 06:00:00,19.1,13.74
2016-01-11 07:00:00,19.25,13.67
2016-01-11 08:00:00,20.0,13.47
2016-01-11 09:00:00,19.66,12.74
2016-01-11 10:00:00,17.81,12.26
2016-01-11 11:00:00,20.31,11.74
2016-01-11 12:00:00,26.9,11.22
2016-01-11 13:00:00,24.83,10.74
2016-01-11 14:00:00,17.14,10.33
2016-01-11 15:00:00,17.89,10.01
2016-01-11 16:00:00,17.17,9.74
2016-01-11 17:00:00,17.09,9.81
2016-01-11 18:00:00,17.21,10.01
2016-01-11 19:00:00,17.41,10.74
2016-01-11 20:00:00,17.22,11.22
2016-01-11 21:00:00,14.52,11.74
2016-01-11 22:00:00,13.67,12.26
2016-01-11 23:00:00,13.65,12.74
2016-01-12 00:00:00,13.43,11.74
2016-01-12 01:00:00,13.28,12.26
2016-01-12 02:00:00,13.3,12.74
2016-01-12 03:00:00,13.7,13.15
2016-01-12 04:00:00,13.55,13.47
2016-01-12 05:00:00,13.54,13.67
2016-01-12 06:00:00,13.64,13.74
2016-01-12 07:00:00,13.36,13.67
2016-01-12 08:00:00,13.71,13.47
2016-01-12 09:00:00,15.92,12.74
2016-01-12 10:00:00,16.95,12.26
2016-01-12 11:00:00,17.06,11.74
2016-01-12 12:00:00,17.99,11.22
2016-01-12 13:00:00,18.27,10.74
2016-01-12 14:00:00,18.95,10.33
2016-01-12 15:00:00,19.3,10.01
2016-01-12 16:00:00,19.1,9.74
2016-01-12 17:00:00,17.38,9.81
2016-01-12 18:00:00,15.49,10.01
2016-01-12 19:00:00,14.13,10.74
2016-01-12 20:00:00,13.86,11.22
2016-01-12 21:00:00,13.56,11.74
2016-01-12 22:00:00,13.63,12.26
2016-01-12 23:00:00,13.93,12.74
2016-01-13 00:00:00,13.5,11.74
2016-01-13 01:00:00,13.64,12.26
2016-01-13 02:00:00,13.76,12.74
2016-01-13 03:00:00,13.83,13.15
2016-01-13 04:00:00,13.61,13.47
2016-01-13 05:00:00,13.68,13.67
2016-01-13 06:00:00,13.58,13.74
2016-01-13 07:00:00,14.14,13.67
2016-01-13 08:00:00,13.66,13.47
2016-01-13 09:00:00,14.64,12.74
2016-01-13 10:00:00,16.78,12.26
2016-01-13 11:00:00,18.73,11.74
2016-01-13 12:00:00,18.9,11.22
2016-01-13 13:00:00,18.97,10.74
2016-01-13 14:00:00,19.16,10.33
2016-01-13 15:00:00,25.03,10.01
2016-01-13 16:00:00,36.72,9.74
2016-01-13 17:00:00,28.92,9.81
2016-01-13 18:00:00,22.11,10.01
2016-01-13 19:00:00,19.49,10.74
2016-01-13 20:00:00,19.36,11.22
2016-01-13 21:00:00,18.39,11.74
2016-01-13 22:00:00,16.41,12.26
2016-01-13 23:00:00,16.51,12.74
2016-01-14 00:00:00,16.86,11.74
2016-01-14 01:00:00,16.57,12.26
2016-01-14 02:00:00,16.38,12.74
2016-01-14 03:00:00,16.35,13.15
2016-01-14 04:00:00,16.51,13.47
2016-01-14 05:00:00,16.15,13.67
2016-01-14 06:00:00,16.73,13.74
2016-01-14 07:00:00,16.6,13.67
2016-01-14 08:00:00,18.91,13.47
2016-01-14 09:00:00,19.38,12.74
2016-01-14 10:00:00,25.82,12.26
2016-01-14 11:00:00,32.23,11.74
2016-01-14 12:00:00,25.29,11.22
2016-01-14 13:00:00,22.78,10.74
2016-01-14 14:00:00,20.54,10.33
2016-01-14 15:00:00,19.13,10.01
2016-01-14 16:00:00,20.12,9.74
2016-01-14 17:00:00,19.05,9.81
2016-01-14 18:00:00,19.65,10.01
2016-01-14 19:00:00,18.36,10.74
2016-01-14 20:00:00,16.9,11.22
2016-01-14 21:00:00,17.43,11.74
2016-01-14 22:00:00,14.28,12.26
2016-01-14 23:00:00,15.03,12.74
2016-01-15 00:00:00,14.87,11.74
2016-01-15 01:00:00,15.33,12.26
2016-01-15 02:00:00,15.2,12.74
2016-01-15 03:00:00,15.62,13.15
2016-01-15 04:00:00,15.5,13.47
2016-01-15 05:00:00,15.86,13.67
2016-01-15 06:00:00,15.77,13.74
2016-01-15 07:00:00,16.3,13.67
2016-01-15 08:00:00,17.73,13.47
2016-01-15 09:00:00,17.82,12.74
2016-01-15 10:00:00,19.02,12.26
2016-01-15 11:00:00,18.96,11.74
2016-01-15 12:00:00,23.03,11.22
2016-01-15 13:00:00,18.15,10.74
2016-01-15 14:00:00,17.4,10.33
2016-01-15 15:00:00,18.63,10.01
2016-01-15 16:00:00,19.03,9.74
2016-01-15 17:00:00,14.79,9.81
2016-01-15 18:00:00,7.64,10.01
2016-01-15 19:00:00,7.68,10.74
2016-01-15 20:00:00,8.21,11.22
2016-01-15 21:00:00,6.63,11.74
2016-01-15 22:00:00,5.18,12.26
2016-01-15 23:00:00,5.91,12.74
2016-01-16 00:00:00,5.95,11.74
2016-01-16 01:00:00,5.89,12.26
2016-01-16 02:00:00,6.23,12.74
2016-01-16 03:00:00,6.86,13.15
2016-01-16 04:00:00,6.97,13.47
2016-01-16 05:00:00,8.52,13.67
2016-01-16 06:00:00,7.82,13.74
2016-01-16 07:00:00,7.56,13.67
2016-01-16 08:00:00,6.45,13.47
2016-01-16 09:00:00,7.03,12.74
2016-01-16 10:00:00,9.0,12.26
2016-01-16 11:00:00,10.41,11.74
2016-01-16 12:00:00,10.86,11.22
2016-01-16 13:00:00,10.18,10.74
2016-01-16 14:00:00,8.8,10.33
2016-01-16 15:00:00,9.56,10.01
2016-01-16 16:00:00,7.41,9.74
2016-01-16 17:00:00,7.08,9.81
2016-01-16 18:00:00,5.71,10.01
2016-01-16 19:00:00,5.73,10.74
2016-01-16 20:00:00,5.92,11.22
2016-01-16 21:00:00,6.02,11.74
2016-01-16 22:00:00,6.34,12.26
2016-01-16 23:00:00,7.06,12.74
2016-01-17 00:00:00,7.54,11.74
2016-01-17 01:00:00,8.83,12.26
2016-01-17 02:00:00,9.13,12.74
2016-01-17 03:00:00,8.29,13.15
2016-01-17 04:00:00,7.82,13.47
2016-01-17 05:00:00,7.47,13.67
2016-01-17 06:00:00,7.64,13.74
2016-01-17 07:00:00,7.31,13.67
2016-01-17 08:00:00,7.55,13.47
2016-01-17 09:00:00,8.22,12.74
2016-01-17 10:00:00,8.37,12.26
2016-01-17 11:00:00,8.87,11.74
2016-01-17 12:00:00,8.68,11.22
2016-01-17 13:00:00,9.14,10.74
2016-01-17 14:00:00,7.73,10.33
2016-01-17 15:00:00,6.41,10.01
2016-01-17 16:00:00,5.37,9.74
2016-01-17 17:00:00,4.95,9.81
2016-01-17 18:00:00,5.77,10.01
2016-01-17 19:00:00,5.46,10.74
2016-01-17 20:00:00,6.05,11.22
2016-01-17 21:00:00,5.76,11.74
2016-01-17 22:00:00,6.44,12.26
2016-01-17 23:00:00,7.01,12.74
2016-01-18 00:00:00,7.99,11.74
2016-01-18 01:00:00,9.11,12.26
2016-01-18 02:00:00,9.04,12.74
2016-01-18 03:00:00,7.95,13.15
2016-01-18 04:00:00,8.0,13.47
2016-01-18 05:00:00,7.88,13.67
2016-01-18 06:00:00,7.33,13.74
2016-01-18 07:00:00,7.28,13.67
2016-01-18 08:00:00,7.71,13.47
2016-01-18 09:00:00,8.39,12.74
2016-01-18 10:00:00,9.58,12.26
2016-01-18 11:00:00,10.03,11.74
2016-01-18 12:00:00,9.33,11.22
2016-01-18 13:00:00,9.83,10.74
2016-01-18 14:00:00,8.69,10.33
2016-01-18 15:00:00,7.5,10.01
2016-01-18 16:00:00,7.46,9.74
2016-01-18 17:00:00,6.8,9.81
2016-01-18 18:00:00,6.78,10.01
2016-01-18 19:00:00,7.12,10.74
2016-01-18 20:00:00,6.69,11.22
2016-01-18 21:00:00,6.05,11.74
2016-01-18 22:00:00,6.17,12.26
2016-01-18 23:00:00,7.85,12.74
2016-01-19 00:00:00,7.85,11.74
2016-01-19 01:00:00,7.36,12.26
2016-01-19 02:00:00,7.06,12.74
2016-01-19 03:00:00,6.74,13.15
2016-01-19 04:00:00,6.79,13.47
2016-01-19 05:00:00,6.51,13.67
2016-01-19 06:00:00,6.3,13.74
2016-01-19 07:00:00,6.52,13.67
2016-01-19 08:00:00,6.89,13.47
2016-01-19 09:00:00,10.32,12.74
2016-01-19 10:00:00,13.72,12.26
2016-01-19 11:00:00,12.03,11.74
2016-01-19 12:00:00,16.24,11.22
2016-01-19 13:00:00,18.12,10.74
2016-01-19 14:00:00,17.28,10.33
2016-01-19 15:00:00,17.22,10.01
2016-01-19 16:00:00,9.59,9.74
2016-01-19 17:00:00,9.39,9.81
2016-01-19 18:00:00,8.62,10.01
2016-01-19 19:00:00,9.4,10.74
2016-01-19 20:00:00,8.93,11.22
2016-01-19 21:00:00,9.14,11.74
2016-01-19 22:00:00,7.67,12.26
2016-01-19 23:00:00,6.87,12.74
2016-01-20 00:00:00,7.2,11.74
2016-01-20 01:00:00,7.61,12.26
2016-01-20 02:00:00,7.68,12.74
2016-01-20 03:00:00,6.95,13.15
2016-01-20 04:00:00,6.84,13.47
2016-01-20 05:00:00,7.78,13.67
2016-01-20 06:00:00,6.38,13.74
2016-01-20 07:00:00,6.72,13.67
2016-01-20 08:00:00,6.31,13.47
2016-01-20 09:00:00,6.88,12.74
2016-01-20 10:00:00,6.86,12.26
2016-01-20 11:00:00,14.29,11.74
2016-01-20 12:00:00,12.92,11.22
2016-01-20 13:00:00,6.96,10.74
2016-01-20 14:00:00,6.45,10.33
2016-01-20 15:00:00,5.73,10.01
2016-01-20 16:00:00,7.58,9.74
2016-01-20 17:00:00,9.46,9.81
2016-01-20 18:00:00,7.83,10.01
2016-01-20 19:00:00,6.87,10.74
2016-01-20 20:00:00,5.82,11.22
2016-01-20 21:00:00,6.46,11.74
2016-01-20 22:00:00,4.32,12.26
2016-01-20 23:00:00,4.58,12.74
2016-01-21 00:00:00,5.32,11.74
2016-01-21 01:00:00,4.87,12.26
2016-01-21 02:00:00,5.53,12.74
2016-01-21 03:00:00,5.77,13.15
2016-01-21 04:00:00,5.84,13.47
2016-01-21 05:00:00,5.99,13.67
2016-01-21 06:00:00,5.99,13.74
2016-01-21 07:00:00,6.66,13.67
2016-01-21 08:00:00,5.73,13.47
2016-01-21 09:00:00,6.81,12.74
2016-01-21 10:00:00,12.2,12.26
2016-01-21 11:00:00,13.19,11.74
2016-01-21 12:00:00,10.45,11.22
2016-01-21 13:00:00,8.09,10.74
2016-01-21 14:00:00,8.36,10.33
2016-01-21 15:00:00,9.13,10.01
2016-01-21 16:00:00,9.91,9.74
2016-01-21 17:00:00,8.54,9.81
2016-01-21 18:00:00,8.22,10.01
2016-01-21 19:00:00,8.91,10.74
2016-01-21 20:00:00,7.96,11.22
2016-01-21 21:00:00,9.26,11.74
2016-01-21 22:00:00,9.77,12.26
2016-01-21 23:00:00,10.06,12.74
2016-01-22 00:00:00,9.28,11.74
2016-01-22 01:00:00,9.77,12.26
2016-01-22 02:00:00,7.89,12.74
2016-01-22 03:00:00,7.57,13.15
2016-01-22 04:00:00,7.38,13.47
2016-01-22 05:00:00,7.25,13.67
2016-01-22 06:00:00,7.56,13.74
2016-01-22 07:00:00,7.94,13.67
2016-01-22 08:00:00,7.63,13.47
2016-01-22 09:00:00,7.5,12.74
2016-01-22 10:00:00,8.56,12.26
2016-01-22 11:00:00,16.57,11.74
2016-01-22 12:00:00,9.07,11.22
2016-01-22 13:00:00,8.6,10.74
2016-01-22 14:00:00,6.55,10.33
2016-01-22 15:00:00,6.16,10.01
2016-01-22 16:00:00,7.11,9.74
2016-01-22 17:00:00,7.82,9.81
2016-01-22 18:00:00,7.97,10.01
2016-01-22 19:00:00,8.13,10.74
2016-01-22 20:00:00,8.42,11.22
2016-01-22 21:00:00,8.0,11.74
2016-01-22 22:00:00,7.58,12.26
2016-01-22 23:00:00,6.47,12.74
2016-01-23 00:00:00,4.39,11.74
2016-01-23 01:00:00,4.65,12.26
2016-01-23 02:00:00,4.82,12.74
2016-01-23 03:00:00,5.04,13.15
2016-01-23 04:00:00,5.64,13.47
2016-01-23 05:00:00,5.76,13.67
2016-01-23 06:00:00,6.13,13.74
2016-01-23 07:00:00,5.99,13.67
2016-01-23 08:00:00,5.94,13.47
2016-01-23 09:00:00,5.73,12.74
2016-01-23 10:00:00,5.57,12.26
2016-01-23 11:00:00,8.76,11.74
2016-01-23 12:00:00,11.83,11.22
2016-01-23 13:00:00,8.44,10.74
2016-01-23 14:00:00,5.04,10.33
2016-01-23 15:00:00,4.86,10.01
2016-01-23 16:00:00,5.29,9.74
2016-01-23 17:00:00,4.83,9.81
2016-01-23 18:00:00,4.34,10.01
2016-01-23 19:00:00,3.27,10.74
2016-01-23 20:00:00,3.26,11.22
2016-01-23 21:00:00,4.02,11.74
2016-01-23 22:00:00,4.68,12.26
2016-01-23 23:00:00,5.31,12.74
2016-01-24 00:00:00,5.19,11.74
2016-01-24 01:00:00,4.98,12.26
2016-01-24 02:00:00,5.4,12.74
2016-01-24 03:00:00,6.37,13.15
2016-01-24 04:00:00,5.86,13.47
2016-01-24 05:00:00,6.29,13.67
2016-01-24 06:00:00,6.32,13.74
2016-01-24 07:00:00,6.2,13.67
2016-01-24 08:00:00,6.73,13.47
2016-01-24 09:00:00,5.45,12.74
2016-01-24 10:00:00,9.45,12.26
2016-01-24 11:00:00,10.42,11.74
2016-01-24 12:00:00,8.06,11.22
2016-01-24 13:00:00,6.52,10.74
2016-01-24 14:00:00,6.18,10.33
2016-01-24 15:00:00,5.21,10.01
2016-01-24 16:00:00,4.94,9.74
2016-01-24 17:00:00,5.12,9.81
2016-01-24 18:00:00,4.11,10.01
2016-01-24 19:00:00,5.02,10.74
2016-01-24 20:00:00,5.84,11.22
2016-01-24 21:00:00,7.58,11.74
2016-01-24 22:00:00,4.8,12.26
2016-01-24 23:00:00,5.42,12.74
2016-01-25 00:00:00,5.99,11.74
2016-01-25 01:00:00,6.38,12.26
2016-01-25 02:00:00,5.55,12.74
2016-01-25 03:00:00,6.66,13.15
2016-01-25 04:00:00,6.05,13.47
2016-01-25 05:00:00,6.96,13.67
2016-01-25 06:00:00,6.36,13.74
2016-01-25 07:00:00,6.19,13.67
2016-01-25 08:00:00,6.57,13.47
2016-01-25 09:00:00,9.95,12.74
2016-01-25 10:00:00,13.07,12.26
2016-01-25 11:00:00,14.95,11.74
2016-01-25 12:00:00,14.15,11.22
2016-01-25 13:00:00,10.54,10.74
2016-01-25 14:00:00,8.5,10.33
2016-01-25 15:00:00,8.42,10.01
2016-01-25 16:00:00,8.43,9.74
2016-01-25 17:00:00,7.71,9.81
2016-01-25 18:00:00,7.43,10.01
2016-01-25 19:00:00,7.37,10.74
2016-01-25 20:00:00,7.71,11.22
2016-01-25 21:00:00,8.48,11.74
2016-01-25 22:00:00,6.73,12.26
2016-01-25 23:00:00,5.45,12.74
2016-01-26 00:00:00,4.96,11.74
2016-01-26 01:00:00,5.42,12.26
2016-01-26 02:00:00,6.66,12.74
2016-01-26 03:00:00,6.09,13.15
2016-01-26 04:00:00,5.76,13.47
2016-01-26 05:00:00,7.21,13.67
2016-01-26 06:00:00,6.62,13.74
2016-01-26 07:00:00,6.36,13.67
2016-01-26 08:00:00,6.58,13.47
2016-01-26 09:00:00,11.1,12.74
2016-01-26 10:00:00,16.63,12.26
2016-01-26 11:00:00,17.69,11.74
2016-01-26 12:00:00,18.8,11.22
2016-01-26 13:00:00,25.77,10.74
2016-01-26 14:00:00,19.99,10.33
2016-01-26 15:00:00,20.83,10.01
2016-01-26 16:00:00,11.09,9.74
2016-01-26 17:00:00,12.55,9.81
2016-01-26 18:00:00,6.82,10.01
2016-01-26 19:00:00,6.21,10.74
2016-01-26 20:00:00,6.62,11.22
2016-01-26 21:00:00,7.39,11.74
2016-01-26 22:00:00,7.98,12.26
2016-01-26 23:00:00,5.08,12.74
2016-01-27 00:00:00,4.98,11.74
2016-01-27 01:00:00,5.88,12.26
2016-01-27 02:00:00,5.62,12.74
2016-01-27 03:00:00,7.08,13.15
2016-01-27 04:00:00,6.35,13.47
2016-01-27 05:00:00,6.65,13.67
2016-01-27 06:00:00,6.99,13.74
2016-01-27 07:00:00,7.39,13.67
2016-01-27 08:00:00,7.2,13.47
2016-01-27 09:00:00,9.2,12.74
2016-01-27 10:00:00,10.38,12.26
2016-01-27 11:00:00,15.25,11.74
2016-01-27 12:00:00,13.22,11.22
2016-01-27 13:00:00,10.05,10.74
2016-01-27 14:00:00,7.57,10.33
2016-01-27 15:00:00,7.77,10.01
2016-01-27 16:00:00,16.28,9.74
2016-01-27 17:00:00,18.48,9.81
2016-01-27 18:00:00,17.63,10.01
2016-01-27 19:00:00,13.5,10.74
2016-01-27 20:00:00,15.63,11.22
2016-01-27 21:00:00,8.64,11.74
2016-01-27 22:00:00,6.45,12.26
2016-01-27 23:00:00,5.52,12.74
2016-01-28 00:00:00,6.35,11.74
2016-01-28 01:00:00,5.49,12.26
2016-01-28 02:00:00,6.29,12.74
2016-01-28 03:00:00,6.21,13.15
2016-01-28 04:00:00,6.68,13.47
2016-01-28 05:00:00,6.77,13.67
2016-01-28 06:00:00,6.54,13.74
2016-01-28 07:00:00,6.79,13.67
2016-01-28 08:00:00,9.03,13.47
2016-01-28 09:00:00,10.5,12.74
2016-01-28 10:00:00,10.55,12.26
2016-01-28 11:00:00,13.37,11.74
2016-01-28 12:00:00,13.81,11.22
2016-01-28 13:00:00,9.73,10.74
2016-01-28 14:00:00,8.85,10.33
2016-01-28 15:00:00,9.2,10.01
