timestamp,meter_reading_actual,meter_reading_llm
2016-01-03 15:00:00,328.25,362.3
2016-01-03 16:00:00,324.5,362.1
2016-01-03 17:00:00,324.375,363.2
2016-01-03 18:00:00,323.875,361.6
2016-01-03 19:00:00,321.875,362.5
2016-01-03 20:00:00,317.375,363.1
2016-01-03 21:00:00,320.125,362.0
2016-01-03 22:00:00,313.625,361.8
2016-01-03 23:00:00,309.125,362.8
2016-01-04 00:00:00,297.125,362.4
2016-01-04 01:00:00,303.0,363.2
2016-01-04 02:00:00,304.75,361.8
2016-01-04 03:00:00,309.75,362.3
2016-01-04 04:00:00,307.125,362.7
2016-01-04 05:00:00,307.0,361.6
2016-01-04 06:00:00,322.25,363.4
2016-01-04 07:00:00,326.25,362.1
2016-01-04 08:00:00,316.625,361.9
2016-01-04 09:00:00,343.0,363.0
2016-01-04 10:00:00,360.5,362.6
2016-01-04 11:00:00,385.0,361.7
2016-01-04 12:00:00,409.375,362.8
2016-01-04 13:00:00,409.5,363.1
2016-01-04 14:00:00,400.5,361.9
2016-01-04 15:00:00,402.75,362.4
2016-01-04 16:00:00,398.75,362.2
2016-01-04 17:00:00,397.125,363.3
2016-01-04 18:00:00,380.125,361.6
2016-01-04 19:00:00,361.125,362.5
2016-01-04 20:00:00,337.25,363.2
2016-01-04 21:00:00,327.0,362.0
2016-01-04 22:00:00,308.625,361.8
2016-01-04 23:00:00,300.375,362.9
2016-01-05 00:00:00,300.375,362.6
2016-01-05 01:00:00,287.875,363.4
2016-01-05 02:00:00,289.125,361.9
2016-01-05 03:00:00,288.25,362.5
2016-01-05 04:00:00,286.625,362.7
2016-01-05 05:00:00,288.75,361.8
2016-01-05 06:00:00,300.625,363.6
2016-01-05 07:00:00,304.5,362.2
2016-01-05 08:00:00,301.625,361.9
2016-01-05 09:00:00,322.875,363.1
2016-01-05 10:00:00,324.625,362.8
2016-01-05 11:00:00,315.875,361.7
2016-01-05 12:00:00,413.75,362.9
2016-01-05 13:00:00,406.125,363.2
2016-01-05 14:00:00,404.75,362.0
2016-01-05 15:00:00,413.375,362.4
2016-01-05 16:00:00,417.75,363.3
2016-01-05 17:00:00,400.125,361.7
2016-01-05 18:00:00,388.5,362.5
2016-01-05 19:00:00,368.875,363.1
2016-01-05 20:00:00,360.125,362.1
2016-01-05 21:00:00,337.875,361.8
2016-01-05 22:00:00,322.75,362.8
2016-01-05 23:00:00,314.375,363.0
2016-01-06 00:00:00,336.359,362.4
2016-01-06 01:00:00,359.968,363.2
2016-01-06 02:00:00,359.968,361.8
2016-01-06 03:00:00,359.968,362.3
2016-01-06 04:00:00,359.968,362.7
2016-01-06 05:00:00,359.968,361.6
2016-01-06 06:00:00,359.968,363.4
2016-01-06 07:00:00,359.968,362.1
2016-01-06 08:00:00,359.968,361.9
2016-01-06 09:00:00,359.968,363.0
2016-01-06 10:00:00,359.968,362.6
2016-01-06 11:00:00,359.968,361.7
2016-01-06 12:00:00,359.968,362.8
2016-01-06 13:00:00,359.968,363.1
2016-01-06 14:00:00,359.968,361.9
2016-01-06 15:00:00,359.968,362.4
2016-01-06 16:00:00,359.968,362.2
2016-01-06 17:00:00,359.968,363.3
2016-01-06 18:00:00,359.968,361.6
2016-01-06 19:00:00,359.968,362.5
2016-01-06 20:00:00,359.968,363.2
2016-01-06 21:00:00,359.968,362.0
2016-01-06 22:00:00,359.968,361.8
2016-01-06 23:00:00,359.968,362.9
2016-01-07 00:00:00,359.968,362.5
2016-01-07 01:00:00,359.968,363.3
2016-01-07 02:00:00,359.968,361.9
2016-01-07 03:00:00,359.968,362.4
2016-01-07 04:00:00,359.968,362.6
2016-01-07 05:00:00,359.968,361.7
2016-01-07 06:00:00,359.968,363.5
2016-01-07 07:00:00,359.968,362.2
2016-01-07 08:00:00,359.968,361.8
2016-01-07 09:00:00,359.968,363.1
2016-01-07 10:00:00,359.968,362.7
2016-01-07 11:00:00,359.968,361.6
2016-01-07 12:00:00,359.968,362.9
2016-01-07 13:00:00,359.968,363.0
2016-01-07 14:00:00,359.968,361.9
2016-01-07 15:00:00,359.968,362.3
2016-01-07 16:00:00,359.968,362.1
2016-01-07 17:00:00,359.968,363.2
2016-01-07 18:00:00,359.968,361.6
2016-01-07 19:00:00,359.968,362.5
2016-01-07 20:00:00,359.968,363.1
2016-01-07 21:00:00,359.968,362.0
2016-01-07 22:00:00,359.968,361.8
2016-01-07 23:00:00,359.968,362.8
